tdp,runTime,cores,memory,carbonEmission,coreType_GPU
15.8,6267.139031,208,1245.8,17790143.97,0
13.1,6268.876442,210,1246.0,15255078.99,0
8.1,6269.923247,212,1246.2,10352016.66,0
13.1,6270.405977,214,1246.4,15508194.86,0
10.4,6272.136718,216,1246.6,12868617.2,0
6.6,6273.385913,218,1246.8,9036900.515,0
7.8,6275.175919,220,1247.0,10356405.05,0
4.4,6275.719491,222,1247.2,6846492.794,0
10.5,6275.727407,224,1247.4,13378995.13,0
14.4,6277.15419,226,1247.6,17669725.8,0
14.4,6278.583459,228,1247.8,17810964.12,0
11.5,6279.089964,230,1248.0,14779708.7,0
10.0,6279.401836,232,1248.2,13236157.23,0
7.5,6280.992535,234,1248.4,10553887.55,0
13.0,6282.97168,236,1248.6,16801459.13,0
11.3,6284.254361,238,1248.8,15004466.67,0
6.7,6284.601296,240,1249.0,9861783.544,0
8.1,6286.166198,242,1249.2,11540310.93,0
8.1,6287.845022,244,1249.4,11620845.38,0
6.6,6288.476697,246,1249.6,9943178.439,0
10.5,6289.390797,248,1249.8,14611974.35,0
11.9,6290.038272,250,1250.0,16380085.57,0
14.4,6291.662469,252,1250.2,19498076.76,0
10.3,6292.603527,254,1250.4,14678608.17,0
6.8,6292.978403,256,1250.6,10510295.78,0
9.4,6293.125583,258,1250.8,13770778.88,0
7.5,6294.661244,260,1251.0,11510505.09,0
7.5,6295.169602,262,1251.2,11583259.72,0
6.3,6295.176874,264,1251.4,10145648.52,0
10.0,6296.993913,266,1251.6,14899733.04,0
3.8,6298.975609,268,1251.8,7078363.419,0
7.1,6300.200231,270,1252.0,11365050.2,0
23.8,6301.890161,272,1252.2,33102334.44,0
15.8,6302.635659,274,1252.4,22877126.21,0
11.3,6304.205225,276,1252.6,17107742.59,0
7.5,6305.720593,278,1252.8,12178237.18,0
4.2,6305.867251,280,1253.0,7840429.509,0
15.0,6306.00314,282,1253.2,22417302.88,0
17.5,6306.586438,284,1253.4,25951983.5,0
23.8,6306.735759,286,1253.6,34720782.02,0
16.3,6306.743464,288,1253.8,24637783.16,0
15.5,6306.994772,290,1254.0,23687260.36,0
22.8,6308.879485,292,1254.2,34021214.0,0
22.8,6310.174713,294,1254.4,34246341.36,0
16.3,6311.596176,296,1254.6,25281098.66,0
16.3,6312.556114,298,1254.8,25441056.94,0
10.8,6313.599339,300,1255.0,17716676.34,0
10.8,6314.156602,302,1255.2,17821823.43,0
10.8,6315.778885,304,1255.4,17930012.33,0
10.8,6317.514332,306,1255.6,18038577.57,0
15.8,6318.877649,308,1255.8,25511359.24,0
19.3,6320.409517,310,1256.0,30859463.58,0
21.0,6320.53536,312,1256.2,33582456.65,0
10.8,6322.279676,314,1256.4,18467050.64,0
10.8,6322.694218,316,1256.6,18571984.91,0
15.8,6323.223873,318,1256.8,26286862.14,0
8.1,6323.485794,320,1257.0,14646589.44,0
15.6,6324.165109,322,1257.2,26285744.3,0
21.7,6324.764345,324,1257.4,35899115.73,0
23.8,6326.499212,326,1257.6,39395263.25,0
15.8,6327.979598,328,1257.8,27065158.45,0
8.1,6329.425177,330,1258.0,15050169.37,0
11.9,6331.359461,332,1258.2,21178423.69,0
12.5,6332.718364,334,1258.4,22257937.41,0
10.5,6334.618688,336,1258.6,19162913.04,0
16.5,6336.153097,338,1258.8,28994283.1,0
13.8,6338.136462,340,1259.0,24758201.24,0
11.9,6338.512392,342,1259.2,21775037.08,0
15.8,6339.251133,344,1259.4,28329170.6,0
15.6,6339.35136,346,1259.6,28149566.96,0
16.3,6339.452432,348,1259.8,29468915.37,0
16.3,6340.739765,350,1260.0,29631709.77,0
7.5,6342.724605,352,1260.2,14927305.08,0
10.8,6343.112887,354,1260.4,20609071.0,0
10.8,6343.414233,356,1260.6,20714113.41,0
16.3,6344.25877,358,1260.8,30275743.94,0
3.8,6345.475787,360,1261.0,8826116.62,0
10.8,6346.573584,362,1261.2,21036775.58,0
15.8,6348.224554,364,1261.4,29891176.64,0
13.1,6349.201045,366,1261.6,25299127.36,0
8.1,6350.412673,368,1261.8,16586312.94,0
13.1,6350.547074,370,1262.0,25557072.04,0
10.4,6351.213186,372,1262.2,20857815.69,0
6.6,6352.759668,374,1262.4,14129765.05,0
7.8,6354.663747,376,1262.6,16367983.73,0
4.4,6355.411155,378,1262.8,10263152.15,0
10.5,6357.118306,380,1263.0,21461803.32,0
14.4,6357.31619,382,1263.2,28732359.74,0
14.4,6358.015076,384,1263.4,28874469.37,0
11.5,6358.292051,386,1263.6,23627630.45,0
10.0,6359.494505,388,1263.8,20941790.48,0
7.5,6360.588621,390,1264.0,16348204.63,0
13.0,6361.527685,392,1264.2,26804117.33,0
11.3,6363.527366,394,1264.4,23712096.97,0
6.7,6363.530601,396,1264.6,15047741.76,0
8.1,6363.617873,398,1264.8,17796589.62,0
8.1,6365.055982,400,1265.0,17879014.95,0
6.6,6366.867497,1,1265.2,2302907.88,0
10.5,6368.437803,2,1265.4,2373244.786,0
11.9,6368.497175,4,1265.6,2501842.578,0
14.4,6370.327866,6,1265.8,2689997.384,0
10.3,6371.954376,8,1266.0,2671752.355,0
6.8,6372.402055,10,1266.2,2602846.359,0
9.4,6373.360465,12,1266.4,2819705.796,0
7.5,6374.000861,14,1266.6,2782718.703,0
7.5,6375.22532,16,1266.8,2855991.711,0
6.3,6375.896826,18,1267.0,2824801.958,0
10.0,6377.470333,20,1267.2,3243873.709,0
3.8,6378.788566,22,1267.4,2682929.257,0
7.1,6379.539505,24,1267.6,3102721.169,0
23.8,6380.046812,26,1267.8,5268612.352,0
15.8,6381.460913,28,1268.0,4418130.847,0
11.3,6382.245521,30,1268.2,3919552.237,0
7.5,6383.568631,32,1268.4,3442398.452,0
4.2,6385.496847,34,1268.6,2974027.004,0
15.0,6387.077424,36,1268.8,4895281.268,0
17.5,6388.223668,38,1269.0,5500907.77,0
23.8,6388.252055,40,1269.2,6888972.906,0
16.3,6389.519909,42,1269.4,5597531.772,0
15.5,6390.941002,44,1269.6,5586560.475,0
22.8,6391.88361,46,1269.8,7362276.406,0
22.8,6393.052906,48,1270.0,7584631.038,0
16.3,6394.544524,50,1270.2,6234497.032,0
16.3,6396.275984,52,1270.4,6394368.838,0
10.8,6398.200453,54,1270.6,5116255.972,0
10.8,6399.526539,56,1270.8,5222300.207,0
10.8,6401.198032,58,1271.0,5328675.485,0
10.8,6402.147851,60,1271.2,5434493.008,0
15.8,6403.788782,62,1271.4,7043473.417,0
19.3,6405.390894,64,1271.6,8284769.986,0
21.0,6405.793141,66,1271.8,9016790.19,0
10.8,6405.88493,68,1272.0,5858017.856,0
10.8,6407.505728,70,1272.2,5964614.777,0
15.8,6408.511119,72,1272.4,7816846.514,0
8.1,6408.914435,74,1272.6,5207019.47,0
15.6,6410.391779,76,1272.8,8052753.67,0
21.7,6410.410137,78,1273.0,10513048.74,0
23.8,6410.796665,80,1273.2,11539796.49,0
15.8,6411.204294,82,1273.4,8588633.406,0
8.1,6411.733509,84,1273.6,5604202.164,0
11.9,6411.987582,86,1273.8,7269395.145,0
12.5,6412.684329,88,1274.0,7642333.628,0
10.5,6413.435115,90,1274.2,6891191.481,0
16.5,6414.478568,92,1274.4,9674574.382,0
13.8,6415.851967,94,1274.6,8604799.821,0
11.9,6417.15051,96,1274.8,7855040.235,0
15.8,6418.268543,98,1275.0,9829054.712,0
15.6,6419.353501,100,1275.2,9887438.705,0
16.3,6420.114022,102,1275.4,10387530.06,0
16.3,6420.171766,104,1275.6,10546398.12,0
7.5,6421.924993,106,1275.8,6174119.236,0
10.8,6423.788625,108,1276.0,7982027.565,0
10.8,6423.824824,110,1276.2,8087455.001,0
16.3,6423.889475,112,1276.4,11187971.52,0
3.8,6425.333978,114,1276.6,4419343.738,0
10.8,6426.920292,116,1276.8,8407651.837,0
15.8,6428.17264,118,1277.0,11385293.7,0
13.1,6429.644322,120,1277.2,9965312.126,0
8.1,6431.113327,122,1277.4,7126267.513,0
13.1,6432.682893,124,1277.6,10225869.68,0
10.4,6433.992163,126,1277.8,8699214.4,0
6.6,6435.731237,128,1278.0,6433963.33,0
7.8,6437.499156,130,1278.2,7260503.435,0
4.4,6437.886677,132,1278.4,5150453.803,0
10.5,6439.019998,134,1278.6,9178249.512,0
14.4,6440.646407,136,1278.8,11868884.52,0
14.4,6442.49651,138,1279.0,12013091.16,0
11.5,6443.565056,140,1279.2,10175846.82,0
10.0,6444.127617,142,1279.4,9250389.827,0
7.5,6444.291237,144,1279.6,7592625.023,0
13.0,6446.025111,146,1279.8,11585931.23,0
11.3,6447.951763,148,1280.0,10488760.03,0
6.7,6449.178919,150,1280.2,7233381.783,0
8.1,6450.01472,152,1280.4,8338961.992,0
8.1,6450.962056,154,1280.6,8419648.433,0
6.6,6451.780144,156,1280.8,7357517.589,0
10.5,6452.937651,158,1281.0,10433243.09,0
11.9,6453.198247,160,1281.2,11630676.89,0
14.4,6453.825535,162,1281.4,13726754.18,0
10.3,6454.112433,164,1281.6,10583760.44,0
6.8,6455.683932,166,1281.8,7848496.706,0
9.4,6457.386277,168,1282.0,10052237.81,0
7.5,6458.406454,170,1282.2,8567192.996,0
7.5,6459.858844,172,1282.4,8642823.69,0
6.3,6461.104551,174,1282.6,7697121.515,0
10.0,6461.679754,176,1282.8,10944617.36,0
3.8,6463.316463,178,1283.0,5646849.827,0
7.1,6464.596971,180,1283.2,8591906.159,0
23.8,6466.192384,182,1283.4,23539060.38,0
15.8,6467.621902,184,1283.6,16571910.6,0
11.3,6469.239269,186,1283.8,12632842.07,0
7.5,6469.762441,188,1284.0,9246610.526,0
4.2,6469.781949,190,1284.2,6250142.196,0
15.0,6471.578661,192,1284.4,16450277.8,0
17.5,6472.496059,194,1284.6,18975901.01,0
23.8,6473.874008,196,1284.8,25202235.65,0
16.3,6474.804905,198,1285.0,18162054.05,0
15.5,6474.809904,200,1285.2,17538091.98,0
22.8,6475.57299,202,1285.4,24919793.14,0
22.8,6477.487666,204,1285.6,25151088.07,0
16.3,6479.337444,206,1285.8,18815719.35,0
16.3,6480.232223,208,1286.0,18978577.71,0
10.8,6481.094388,210,1286.2,13475654.1,0
10.8,6482.429213,212,1286.4,13584773.36,0
10.8,6482.79022,214,1286.6,13691879.68,0
10.8,6484.652395,216,1286.8,13802192.98,0
15.8,6485.117451,218,1287.0,19259769.11,0
19.3,6486.324379,220,1287.2,23199056.08,0
21.0,6486.347811,222,1287.4,25241803.58,0
10.8,6487.685974,224,1287.6,14234370.15,0
10.8,6489.0235,226,1287.8,14343756.8,0
15.8,6490.497876,228,1288.0,20053754.8,0
8.1,6491.050383,230,1288.2,11510278.6,0
15.6,6492.681807,232,1288.4,20143792.67,0
21.7,6493.425793,234,1288.6,27315088.21,0
23.8,6494.9959,236,1288.8,29971737.73,0
15.8,6496.504973,238,1289.0,20851041.72,0
8.1,6497.687949,240,1289.2,11922234.84,0
11.9,6499.021051,242,1289.4,16528212.12,0
12.5,6499.812595,244,1289.6,17367900.99,0
10.5,6501.220442,246,1289.8,15074096.71,0
16.5,6501.338556,248,1290.0,22500097.95,0
13.8,6501.353517,250,1290.2,19341409.23,0
11.9,6502.451128,252,1290.4,17124434.16,0
15.8,6502.70693,254,1290.6,22118099.63,0
15.6,6503.668472,256,1290.8,22025256.31,0
16.3,6504.720635,258,1291.0,23071936.21,0
16.3,6506.661223,260,1291.2,23239732.95,0
7.5,6507.397734,262,1291.4,12047518.4,0
10.8,6507.810354,264,1291.6,16413728.9,0
10.8,6508.686199,266,1291.8,16522712.53,0
16.3,6510.083649,268,1292.0,23895949.63,0
3.8,6511.895801,270,1292.2,7429259.031,0
10.8,6513.160909,272,1292.4,16854615.89,0
15.8,6513.185872,274,1292.6,23715194.87,0
13.1,6513.244259,276,1292.8,20197921.27,0
8.1,6514.883592,278,1293.0,13478517.92,0
13.1,6515.42621,280,1293.2,20463826.65,0
10.4,6515.79209,282,1293.4,16839589.89,0
6.6,6517.507438,284,1293.6,11623351.99,0
7.8,6518.519774,286,1293.8,13383902.87,0
4.4,6519.348488,288,1294.0,8631234.72,0
10.5,6520.597652,290,1294.2,17407220.11,0
14.4,6521.02093,292,1294.4,23133042.17,0
14.4,6522.960776,294,1294.6,23282479.45,0
11.5,6523.373397,296,1294.8,19188258.08,0
10.0,6524.442806,298,1295.0,17097973.4,0
7.5,6525.3292,300,1295.2,13495286.07,0
13.0,6526.149091,302,1295.4,21775942.92,0
11.3,6528.105084,304,1295.6,19357807.0,0
6.7,6529.321555,306,1295.8,12517256.52,0
8.1,6530.289002,308,1296.0,14716971.91,0
8.1,6531.750437,310,1296.2,14800722.27,0
6.6,6533.165464,312,1296.4,12570234.03,0
10.5,6534.088733,314,1296.6,18693923.86,0
11.9,6534.803703,316,1296.8,20988335.23,0
14.4,6536.421856,318,1297.0,25044725.6,0
10.3,6538.128988,320,1297.2,18701640.41,0
6.8,6538.66665,322,1297.4,13228007.72,0
9.4,6538.769226,324,1297.6,17464967.87,0
7.5,6540.509632,326,1297.8,14496796.7,0
7.5,6541.444441,328,1298.0,14573503.6,0
6.3,6542.819637,330,1298.2,12690181.5,0
10.0,6543.547301,332,1298.4,18838216.69,0
3.8,6545.303948,334,1298.6,8683994.877,0
7.1,6546.131615,336,1298.8,14216798.84,0
23.8,6547.474979,338,1299.0,42263037.62,0
15.8,6547.912392,340,1299.2,29021904.32,0
11.3,6549.472398,342,1299.4,21556783.59,0
7.5,6549.537531,344,1299.6,15189352.09,0
4.2,6550.229892,346,1299.8,9604967.143,0
15.0,6551.770024,348,1300.0,28286729.24,0
17.5,6553.147005,350,1300.2,32781779.38,0
23.8,6554.018214,352,1300.4,43960728.25,0
16.3,6554.464391,354,1300.6,31028972.18,0
15.5,6555.828064,356,1300.8,29784391.67,0
22.8,6556.708131,358,1301.0,42911923.14,0
22.8,6557.271063,360,1301.2,43142292.22,0
16.3,6558.761133,362,1301.4,31698121.19,0
16.3,6560.604157,364,1301.6,31869276.04,0
10.8,6561.837576,366,1301.8,22039967.99,0
10.8,6562.631071,368,1302.0,22150292.75,0
10.8,6563.090635,370,1302.2,22259510.99,0
10.8,6563.26009,372,1302.4,22367755.59,0
15.8,6563.477905,374,1302.6,31765860.3,0
19.3,6563.55931,376,1302.8,38461244.74,0
21.0,6564.621908,378,1303.0,41852461.36,0
10.8,6566.085317,380,1303.2,22808248.96,0
10.8,6566.85054,382,1303.4,22918635.86,0
15.8,6567.471872,384,1303.6,32572423.7,0
8.1,6568.021897,386,1303.8,17957248.51,0
15.6,6569.324347,388,1304.0,32510752.91,0
21.7,6570.948566,390,1304.2,44506056.1,0
23.8,6572.744372,392,1304.4,48829718.46,0
15.8,6572.989528,394,1304.6,33387684.23,0
8.1,6574.316557,396,1304.8,18379364.0,0
11.9,6576.039576,398,1305.0,25992784.85,0
12.5,6576.079233,400,1305.2,27306320.39,0
10.5,6577.967769,1,1305.4,2473234.002,0
16.5,6579.172522,2,1305.6,2586099.564,0
13.8,6579.356489,4,1305.8,2697093.679,0
11.9,6580.228854,6,1306.0,2778505.241,0
15.8,6580.705138,8,1306.2,3053020.706,0
15.6,6581.990653,10,1306.4,3201448.338,0
16.3,6582.993973,12,1306.6,3399615.313,0
16.3,6583.465406,14,1306.8,3562671.76,0
7.5,6583.700281,16,1307.0,3024003.663,0
10.8,6584.974517,18,1307.2,3395771.219,0
10.8,6586.7908,20,1307.4,3504763.751,0
16.3,6586.862417,22,1307.6,4216098.059,0
3.8,6588.069489,24,1307.8,2883889.255,0
10.8,6589.115952,26,1308.0,3830283.08,0
15.8,6590.28319,28,1308.2,4637399.893,0
13.1,6590.722852,30,1308.4,4391655.467,0
8.1,6592.305355,32,1308.6,3725477.617,0
13.1,6594.248486,34,1308.8,4656278.772,0
10.4,6594.900718,36,1309.0,4302712.467,0
6.6,6596.321916,38,1309.2,3686925.426,0
7.8,6597.492753,40,1309.4,3993553.646,0
4.4,6598.186395,42,1309.6,3359106.461,0
10.5,6599.077178,44,1309.8,4744460.786,0
14.4,6599.280333,46,1310.0,5745946.129,0
14.4,6601.206942,48,1310.2,5891889.404,0
11.5,6602.929983,50,1310.4,5313077.516,0
10.0,6603.834629,52,1310.6,5039271.69,0
7.5,6604.458082,54,1310.8,4465261.863,0
13.0,6604.644236,56,1311.0,6080406.764,0
11.3,6604.766877,58,1311.2,5717964.784,0
6.7,6605.559558,60,1311.4,4452125.182,0
8.1,6607.316179,62,1311.6,4954774.723,0
8.1,6608.601148,64,1311.8,5037141.747,0
6.6,6609.169032,66,1312.0,4623754.287,0
10.5,6611.008722,68,1312.2,6018450.616,0
11.9,6611.039105,70,1312.4,6614296.839,0
14.4,6611.569223,72,1312.6,7635045.251,0
10.3,6612.419425,74,1312.8,6262084.363,0
6.8,6613.1727,76,1313.0,5034855.048,0
9.4,6613.83682,78,1313.2,6119002.491,0
7.5,6615.348184,80,1313.4,5453840.397,0
7.5,6616.170116,82,1313.6,5530005.529,0
6.3,6616.214065,84,1313.8,5100757.857,0
10.0,6618.117941,86,1314.0,6759610.394,0
3.8,6619.758103,88,1314.2,4128221.403,0
7.1,6621.011595,90,1314.4,5655816.613,0
23.8,6621.051139,92,1314.6,13426782.69,0
15.8,6621.291523,94,1314.8,9897538.751,0
11.3,6621.30985,96,1315.0,7891326.983,0
7.5,6622.075275,98,1315.2,6139380.353,0
4.2,6622.569434,100,1315.4,4561282.884,0
15.0,6623.141009,102,1315.6,10126375.4,0
17.5,6624.353158,104,1315.8,11582610.95,0
23.8,6626.090486,106,1316.0,15110661.36,0
16.3,6627.029601,108,1316.2,11289093.45,0
15.5,6628.199366,110,1316.4,11013532.8,0
22.8,6629.7771,112,1316.6,15274742.31,0
22.8,6631.616744,114,1316.8,15508235.75,0
16.3,6631.99615,116,1317.0,11953606.65,0
16.3,6633.274329,118,1317.2,12119955.26,0
10.8,6633.599002,120,1317.4,8970859.332,0
10.8,6634.19968,122,1317.6,9080505.293,0
10.8,6635.44056,124,1317.8,9191057.737,0
10.8,6635.906694,126,1318.0,9300565.046,0
15.8,6636.741543,128,1318.2,12625458.27,0
19.3,6638.480679,130,1318.4,15074070.54,0
21.0,6639.322725,132,1318.6,16397972.28,0
10.8,6639.451122,134,1318.8,9741211.912,0
10.8,6639.504998,136,1319.0,9850211.634,0
15.8,6641.404477,138,1319.2,13430424.47,0
8.1,6643.174513,140,1319.4,8173007.436,0
15.6,6645.044194,142,1319.6,13613560.23,0
21.7,6645.344639,144,1319.8,18189575.74,0
23.8,6647.277426,146,1320.0,19956151.89,0
15.8,6648.081139,148,1320.2,14240822.15,0
8.1,6649.657702,150,1320.4,8590529.425,0
11.9,6650.721012,152,1320.6,11581336.92,0
12.5,6652.68913,154,1320.8,12170237.65,0
10.5,6653.517522,156,1321.0,10726825.8,0
16.5,6654.069982,158,1321.2,15608281.1,0
13.8,6654.588949,160,1321.4,13600227.18,0
11.9,6655.185901,162,1321.6,12190410.29,0
15.8,6655.608622,164,1321.8,15533423.95,0
15.6,6656.749553,166,1322.0,15528400.76,0
16.3,6657.630928,168,1322.2,16280636.92,0
16.3,6658.870025,170,1322.4,16448344.81,0
7.5,6658.875203,172,1322.6,8984563.941,0
10.8,6659.651698,174,1322.8,11955873.24,0
10.8,6661.271718,176,1323.0,12068059.37,0
16.3,6661.890114,178,1323.2,17114814.76,0
3.8,6662.545984,180,1323.4,5935124.845,0
10.8,6664.432696,182,1323.6,12401774.88,0
15.8,6664.775061,184,1323.8,17152611.42,0
13.1,6666.350622,186,1324.0,14782578.09,0
8.1,6667.320236,188,1324.2,10173755.0,0
13.1,6668.027976,190,1324.4,15051506.09,0
10.4,6669.840285,192,1324.6,12571223.72,0
6.6,6670.850177,194,1324.8,8956388.429,0
7.8,6672.291028,196,1325.0,10213145.57,0
4.4,6672.957898,198,1325.2,6893260.798,0
10.5,6673.861556,200,1325.4,13101601.89,0
14.4,6674.476578,202,1325.6,17189049.48,0
14.4,6675.95258,204,1325.8,17338750.0,0
11.5,6677.879363,206,1326.0,14470235.35,0
10.0,6678.273155,208,1326.2,13010675.99,0
7.5,6678.82414,210,1326.4,10459325.25,0
13.0,6680.769958,212,1326.6,16434503.8,0
11.3,6682.381864,214,1326.8,14730339.98,0
6.7,6682.535159,216,1327.0,9819872.807,0
8.1,6684.392292,218,1327.2,11434860.72,0
8.1,6685.985024,220,1327.4,11519942.01,0
6.6,6686.017151,222,1327.6,9917209.471,0
10.5,6687.800563,224,1327.8,14409076.11,0
11.9,6688.535122,226,1328.0,16119090.01,0
14.4,6689.582101,228,1328.2,19128514.7,0
10.3,6691.576926,230,1328.4,14504444.32,0
6.8,6693.190202,232,1328.6,10499146.05,0
9.4,6693.412148,234,1328.8,13650981.08,0
7.5,6693.727485,236,1329.0,11475505.82,0
7.5,6695.719303,238,1329.2,11555315.66,0
6.3,6696.93091,240,1329.4,10174013.95,0
10.0,6698.750745,242,1329.6,14780837.19,0
3.8,6700.502196,244,1329.8,7214406.082,0
7.1,6701.054905,246,1330.0,11371275.06,0
23.8,6701.715116,248,1330.2,32452556.43,0
15.8,6703.673661,250,1330.4,22556216.06,0
11.3,6704.0339,252,1330.6,16964083.35,0
7.5,6704.795148,254,1330.8,12182968.02,0
4.2,6706.511051,256,1331.0,7974393.753,0
15.0,6707.651741,258,1331.2,22164964.62,0
17.5,6709.295745,260,1331.4,25623893.18,0
23.8,6709.710214,262,1331.6,34186052.72,0
16.3,6710.573576,264,1331.8,24376012.89,0
15.5,6710.969999,266,1332.0,23462526.75,0
22.8,6711.425641,268,1332.2,33559946.41,0
22.8,6712.138451,270,1332.4,33795549.37,0
16.3,6713.244913,272,1332.6,25049806.51,0
16.3,6713.50889,274,1332.8,25216820.56,0
10.8,6714.396337,276,1333.0,17671767.1,0
10.8,6714.554481,278,1333.2,17782335.18,0
10.8,6716.021774,280,1333.4,17896396.98,0
10.8,6716.099308,282,1333.6,18006780.79,0
15.8,6716.492241,284,1333.8,25336674.83,0
19.3,6717.121413,286,1334.0,30589204.03,0
21.0,6717.839197,288,1334.2,33278527.07,0
10.8,6719.253066,290,1334.4,18456152.2,0
10.8,6719.369484,292,1334.6,18566702.82,0
15.8,6719.639655,294,1334.8,26154021.41,0
8.1,6721.166274,296,1335.0,14726578.89,0
15.6,6723.013532,298,1335.2,26186229.91,0
21.7,6724.583652,300,1335.4,35665647.18,0
23.8,6726.488166,302,1335.6,39125875.14,0
15.8,6728.125844,304,1335.8,26993541.95,0
8.1,6729.852055,306,1336.0,15160094.98,0
11.9,6730.736888,308,1336.2,21207414.71,0
12.5,6731.532005,310,1336.4,22279218.91,0
10.5,6732.500751,312,1336.6,19230493.86,0
16.5,6732.887521,314,1336.8,28939801.88,0
13.8,6734.209736,316,1337.0,24765329.1,0
11.9,6735.049656,318,1337.2,21829517.59,0
15.8,6735.13761,320,1337.4,28313403.53,0
15.6,6735.163697,322,1337.6,28146688.64,0
16.3,6735.331099,324,1337.8,29463005.54,0
16.3,6735.98136,326,1338.0,29632434.83,0
7.5,6736.231695,328,1338.2,15083812.26,0
10.8,6737.577994,330,1338.4,20717077.47,0
10.8,6738.176847,332,1338.6,20829458.23,0
16.3,6738.922495,334,1338.8,30312003.39,0
3.8,6740.236238,336,1339.0,9058166.286,0
10.8,6741.586607,338,1339.2,21171784.64,0
15.8,6741.691629,340,1339.4,29957189.35,0
13.1,6742.728284,342,1339.6,25410947.26,0
8.1,6744.626322,344,1339.8,16771876.8,0
13.1,6746.015368,346,1340.0,25691645.39,0
10.4,6746.14649,348,1340.2,21028699.45,0
6.6,6746.284843,350,1340.4,14344591.21,0
7.8,6746.87457,352,1340.6,16570641.76,0
4.4,6747.372047,354,1340.8,10505207.16,0
10.5,6748.51365,356,1341.0,21644406.68,0
14.4,6749.355351,358,1341.2,28887160.25,0
14.4,6750.769042,360,1341.4,29040745.22,0
11.5,6751.426362,362,1341.6,23826641.53,0
10.0,6752.267403,364,1341.8,21157126.43,0
7.5,6752.405254,366,1342.0,16583824.19,0
13.0,6753.770083,368,1342.2,27010468.16,0
11.3,6754.315233,370,1342.4,23930379.55,0
6.7,6756.283518,372,1342.6,15302776.92,0
8.1,6757.642784,374,1342.8,18052834.38,0
8.1,6759.523647,376,1343.0,18141121.51,0
6.6,6761.292254,378,1343.2,15327547.24,0
10.5,6761.704613,380,1343.4,22980970.07,0
11.9,6763.241107,382,1343.6,25831682.78,0
14.4,6764.464649,384,1343.8,30873665.95,0
10.3,6765.883259,386,1344.0,22923599.14,0
6.8,6766.313601,388,1344.2,16076252.43,0
9.4,6767.242885,390,1344.4,21342181.59,0
7.5,6769.158982,392,1344.6,17629000.75,0
7.5,6771.110924,394,1344.8,17711339.53,0
6.3,6771.26161,396,1345.0,15353583.65,0
10.0,6771.366902,398,1345.2,22965994.68,0
3.8,6771.58331,400,1345.4,10358974.89,0
7.1,6772.173945,1,1345.6,2605580.584,0
23.8,6773.781779,2,1345.8,2814221.506,0
15.8,6775.639628,4,1346.0,2895377.349,0
11.3,6775.830089,6,1346.2,2919431.783,0
7.5,6776.647217,8,1346.4,2880159.056,0
4.2,6777.507451,10,1346.6,2788571.473,0
15.0,6779.222104,12,1346.8,3497742.741,0
17.5,6781.139729,14,1347.0,3832726.452,0
23.8,6782.707596,16,1347.2,4531148.56,0
16.3,6783.614544,18,1347.4,4083393.491,0
15.5,6785.432189,20,1347.6,4170123.523,0
22.8,6786.956396,22,1347.8,5155671.827,0
22.8,6787.191906,24,1348.0,5390483.933,0
16.3,6787.931639,26,1348.2,4757470.398,0
16.3,6789.650588,28,1348.4,4926587.23,0
10.8,6790.135718,30,1348.6,4246878.764,0
10.8,6791.594941,32,1348.8,4359207.134,0
10.8,6793.505466,34,1349.0,4471880.456,0
10.8,6795.172964,36,1349.2,4584452.499,0
15.8,6796.646874,38,1349.4,5674348.869,0
19.3,6797.881173,40,1349.6,6558672.576,0
21.0,6798.699088,42,1349.8,7125881.056,0
10.8,6799.296321,44,1350.0,5033402.547,0
10.8,6799.996879,46,1350.2,5145474.693,0
15.8,6800.857091,48,1350.4,6493072.861,0
8.1,6801.669099,50,1350.6,4674917.979,0
15.6,6801.733569,52,1350.8,6766495.276,0
21.7,6801.928524,54,1351.0,8623523.05,0
23.8,6802.652774,56,1351.2,9453777.48,0
15.8,6803.128545,58,1351.4,7310722.779,0
8.1,6803.933106,60,1351.6,5095521.553,0
11.9,6805.5312,62,1351.8,6394112.03,0
12.5,6806.594331,64,1352.0,6715934.008,0
10.5,6806.79805,66,1352.2,6165264.289,0
16.5,6807.907399,68,1352.4,8377183.25,0
